SK_ID_CURR,TARGET
105197,0.02741987
105203,0.23612761999999998
105223,0.2671460866666666
105227,0.25513919
105228,0.037830749999999996
105230,0.27996318333333337
105231,0.44249743999999996
105239,0.06406580666666666
105242,0.4369492033333333
105244,0.07953411666666665
105245,0.07877877
105248,0.05186941999999999
105249,0.06359684
105266,0.31892845
105271,0.6316971766666666
105276,0.09695431
105282,0.07837019666666667
105292,0.20086339666666664
105297,0.013772689999999999
105332,0.13052252
105333,0.03256216666666667
105343,0.27060627
105344,0.054972179999999995
105345,0.24785094666666665
105357,0.11500307666666668
105359,0.23608577999999997
105366,0.10691177666666665
105367,0.0843171
105370,0.01396631
105377,0.06777841999999999
105390,0.036718843333333334
105399,0.02232048
105403,0.3655418966666667
105404,0.08415162666666666
105414,0.037415333333333335
105417,0.12887888
105425,0.4620391266666666
105452,0.3306347733333333
105454,0.17484028333333332
105456,0.18400922
105470,0.07211862333333333
105471,0.07625774999999999
105483,0.22540668999999997
105493,0.25944188999999995
105508,0.25403248999999994
105514,0.09983890333333334
105515,0.02437806333333333
105528,0.38618169666666663
105529,0.03209451666666666
105531,0.05623636333333333
105532,0.07132703666666666
105558,0.035790489999999994
105574,0.031610153333333335
105578,0.02475761333333333
105584,0.51637858
105595,0.11630667666666666
105617,0.5344259966666666
105618,0.06790983666666667
105621,0.07436059666666667
105625,0.11689301333333332
105629,0.06333583999999999
105630,0.04077259666666666
105634,0.05122754666666666
105635,0.032470516666666664
105641,0.3061517266666667
105647,0.3910803133333334
105648,0.17526503666666665
105655,0.07777769999999999
105657,0.07066835999999999
105672,0.27543674
105678,0.2944920533333333
105682,0.29225202666666666
105691,0.08534191666666666
105692,0.09286536
105706,0.06385985666666666
105712,0.04814321666666666
105720,0.07360887999999999
105734,0.028507426666666662
105735,0.06358955999999999
105736,0.4906685966666666
105737,0.027211983333333332
105738,0.24757299666666666
105740,0.5179709566666667
105744,0.08772616
105747,0.08613375000000001
105749,0.2886989733333333
105754,0.08877697333333333
105758,0.14673710333333334
105760,0.08873470333333333
105767,0.44793148333333327
105784,0.12593006666666667
105791,0.02435421
105802,0.488081
105807,0.2797243133333333
105809,0.11912349
105816,0.16680290999999997
105817,0.035935916666666665
105824,0.1358546233333333
105832,0.09978225333333332
105856,0.05651823666666666
105865,0.04295929
105899,0.4566664933333333
105906,0.06583421333333334
105916,0.21094422333333332
105923,0.19182008
105937,0.10716374999999997
105965,0.06894468666666667
105966,0.16898223666666665
105968,0.14744279666666665
105973,0.17281744
105976,0.29811638333333335
105978,0.38021569666666666
105979,0.06053441333333333
105991,0.18527033666666665
105998,0.25510649333333335
105999,0.03527585333333333
106000,0.4389647133333333
106001,0.07557061
106010,0.6245432933333332
106011,0.02290512
106013,0.2208611733333333
106015,0.022207746666666667
106026,0.037918089999999995
106032,0.03530348333333333
106035,0.54533404
106040,0.051667326666666666
106041,0.5811024199999999
106044,0.06511443333333333
106053,0.19260370666666665
106054,0.030693376666666664
106065,0.19979859666666666
106081,0.08032945333333333
106083,0.21900752666666665
106087,0.047282776666666665
106090,0.13509224666666664
106101,0.07654822
106102,0.12427050666666666
106109,0.10989085666666666
106116,0.2145045333333333
106150,0.023136533333333334
106155,0.20423835
106166,0.03494728333333333
106176,0.3045978233333333
106189,0.04895970666666666
106199,0.35324339666666665
106205,0.46067592
106206,0.16407267
106211,0.04967430666666666
106214,0.12265116999999999
106216,0.12351613333333332
106217,0.13153735333333333
106225,0.08372272333333333
106249,0.04877596666666667
106256,0.11648751333333332
106258,0.10283811
106261,0.06834666
106262,0.18009128333333332
106264,0.03700714333333333
106271,0.10697748333333333
106276,0.03566137
106277,0.21486165666666662
106286,0.12539842333333334
106293,0.06603014666666666
106295,0.08189418333333333
106296,0.042925939999999996
106297,0.21887973333333333
106298,0.1403768833333333
106311,0.15759536666666668
106314,0.11002894333333332
106320,0.07120163333333332
106334,0.1684429033333333
106346,0.08942614666666665
106347,0.06293543
106349,0.25222427666666664
106354,0.34345059999999994
106360,0.018117316666666668
106373,0.26758140666666663
106377,0.07576638666666666
106386,0.3927622133333333
106387,0.0840553
106391,0.049431336666666666
106401,0.6100954766666666
106411,0.13667727666666665
106413,0.5310640366666667
106426,0.6272010566666667
106427,0.3700249833333333
106428,0.18913396999999998
106434,0.12402833
106438,0.025778513333333333
106440,0.05823417
106441,0.09484496333333332
106452,0.29785281333333335
106453,0.11597221999999999
106454,0.09436578333333333
106457,0.16669777
106484,0.03194214
106488,0.13873189666666666
106491,0.5279940366666667
106514,0.2195432933333333
106527,0.28881581666666667
106528,0.06810647666666667
106529,0.034346539999999995
106534,0.41631677666666667
106550,0.47953704333333336
106577,0.10777407333333333
106585,0.33142474666666666
106590,0.01380005
106607,0.14181285666666665
106610,0.2390062533333333
106611,0.09611411333333333
106612,0.14788848333333332
106624,0.057550393333333325
106631,0.018122183333333333
106647,0.5532677333333333
106660,0.38985196666666666
106674,0.024911713333333335
106687,0.02542100333333333
106712,0.08393437666666666
106713,0.2062387833333333
106717,0.15884471666666666
106720,0.17070236333333333
106721,0.2615176933333333
106724,0.19017664666666667
106735,0.23173735666666662
106739,0.1711837
106740,0.11579331666666666
106754,0.21335014333333333
106760,0.6193427166666666
106761,0.15293039999999997
106784,0.27939128
106787,0.15749119666666667
106797,0.015968923333333333
106798,0.12853602666666666
106802,0.28724843
106803,0.12052634666666664
106804,0.34887643
106805,0.040894889999999996
106810,0.28891428666666663
106812,0.21946874
106813,0.14085501
106817,0.13664068666666668
106822,0.19464584666666665
106823,0.12320811999999998
106827,0.023089416666666668
106841,0.08269778333333333
106851,0.42114108999999994
106852,0.18968578999999997
106853,0.3602960733333333
106854,0.7911789266666666
106861,0.09210472
106873,0.08775477999999999
106877,0.06351405666666667
106878,0.033237456666666665
106881,0.28271369
106900,0.05284842666666667
106906,0.06006124333333333
106907,0.16909337666666666
106914,0.28853008666666663
106916,0.3104972266666667
106924,0.02635489
106931,0.06545534666666666
106936,0.1044049
106937,0.54718299
106938,0.036082503333333335
106939,0.13365899
106943,0.11084991999999999
106944,0.32833502
106967,0.18913249333333332
106980,0.045173686666666664
106986,0.17653012333333332
106987,0.03802092
106990,0.046834913333333325
107013,0.03454144333333333
107023,0.17885173999999998
107033,0.09321985999999999
107037,0.21605757333333334
107048,0.04814999666666666
107071,0.13310822
107081,0.007889326666666667
107113,0.26583232999999995
107130,0.038985266666666664
107131,0.06775518333333333
107145,0.10892128333333331
107156,0.19484077
107219,0.24504924666666666
107222,0.2570534566666667
107223,0.5521116966666667
107232,0.6147750833333333
107245,0.08241109999999999
107246,0.16176046333333333
107247,0.1312555933333333
107256,0.020001116666666666
107259,0.04018589333333333
107260,0.022462156666666663
107279,0.46345839666666666
107280,0.23449294
107281,0.05709939
107285,0.3664518933333333
107329,0.018379979999999997
107337,0.23670796666666666
107349,0.32643881999999996
107350,0.07511284
107351,0.0086289
107359,0.31458446999999995
107391,0.11512312999999999
107394,0.11012632666666666
107395,0.08337686666666666
107406,0.07822495
107416,0.19670465666666667
107417,0.028414666666666664
107418,0.18972635
107419,0.09904098666666666
107444,0.045897629999999995
107445,0.04108981333333333
107446,0.14224057666666667
107460,0.44255857333333326
107470,0.27735455999999997
107475,0.09224730666666667
107520,0.050833729999999994
107526,0.4010547733333333
107527,0.036885393333333336
107530,0.023728943333333335
107532,0.19661004666666665
107534,0.2835999733333333
107535,0.08089077666666666
107554,0.16945368333333333
107556,0.034689316666666664
107559,0.4007979933333333
107561,0.044709696666666666
107564,0.06202054333333333
107566,0.057640736666666664
107571,0.13735810666666667
107590,0.38676974999999997
107602,0.25214192
107625,0.18476199
107626,0.69995888
107635,0.03281505
107636,0.10713953333333331
107645,0.03492741
107652,0.30559653999999997
107655,0.07027840333333332
107668,0.16465948666666666
107670,0.056684389999999994
107677,0.017433116666666665
107680,0.5521072166666666
107683,0.4145271333333333
107684,0.021766593333333334
107691,0.11791402999999999
107692,0.1991245433333333
107703,0.08712097666666666
107709,0.08237152666666667
107710,0.26609718666666665
107721,0.31176745
107725,0.41719227999999997
107727,0.43627480999999996
107739,0.054967749999999996
107740,0.10715746333333333
107741,0.10309168333333332
107747,0.04058904333333333
107765,0.3349651733333333
107768,0.013580126666666666
107775,0.21326822666666664
107782,0.5189107666666666
107790,0.03259946666666666
107801,0.07393544666666665
107807,0.04122858333333333
107811,0.03752259333333333
107817,0.2623062966666666
107826,0.13762980666666666
107838,0.29747865333333334
107839,0.05735875666666667
107843,0.2976139233333333
107847,0.16978485666666665
107849,0.21751724666666666
107850,0.1702888933333333
107867,0.23780647
107871,0.16704660666666665
107908,0.10549644333333333
107913,0.20414149999999998
107927,0.04228625999999999
107931,0.08827874999999999
107955,0.03417211333333333
107962,0.20280531666666665
107977,0.08808079666666667
107978,0.11453066
107993,0.030972279999999998
108010,0.18608805999999997
108016,0.09091342
108018,0.5050637766666667
108027,0.56753867
108045,0.6682097433333333
108069,0.3403607733333333
108082,0.03205359
108089,0.22637509666666666
108092,0.13836489333333332
108106,0.013981103333333333
108112,0.13021034666666664
108120,0.3830637833333333
108122,0.5181489766666667
108135,0.04675261333333333
108170,0.01888141
108171,0.21051987666666663
108177,0.023662366666666663
108180,0.26546854666666664
108183,0.05103593
108184,0.03087872666666667
108185,0.07923285666666666
108192,0.17550884
108195,0.5071921866666667
108196,0.4167625133333333
108218,0.04875707
108219,0.14491115999999998
108243,0.17376719333333332
108249,0.027184299999999998
108251,0.06029962333333333
108274,0.08603813666666667
108280,0.5259236966666667
108289,0.22750607666666664
108292,0.04734073666666667
108295,0.12098772666666666
108327,0.04487769666666666
108332,0.14988196999999998
108346,0.062441413333333334
108349,0.43971062666666666
108353,0.14217351333333333
108362,0.07406629666666667
108363,0.06984359
108377,0.5130198233333333
108378,0.13245305333333332
108381,0.07309837666666666
108383,0.71151915
108390,0.13107806
108407,0.020625323333333334
108408,0.10271636999999999
108411,0.18079130999999998
108412,0.04542656666666667
108419,0.05469404
108436,0.4160551833333333
108437,0.4177351899999999
108438,0.3604924666666666
108441,0.09409055
108448,0.029192636666666664
108449,0.2190492933333333
108466,0.05268501333333333
108467,0.28324021
108473,0.07764462999999999
108474,0.17779248999999997
108476,0.04522863
108479,0.03535397666666666
108486,0.01928787333333333
108493,0.035950960000000004
108501,0.08178869333333333
108506,0.47586642
108510,0.10558025333333333
108511,0.031364746666666665
108514,0.2626964233333333
108517,0.040115849999999995
108519,0.25582588
108522,0.15039575666666666
108548,0.23860009
108554,0.11851087666666665
108555,0.19369840666666666
108559,0.20868657999999998
108562,0.08242547
108571,0.14907045333333332
108572,0.10358278333333333
108579,0.06630778666666666
108583,0.04139234
108584,0.01352473
108592,0.08101992999999999
108602,0.033504229999999996
108609,0.031014913333333335
