SK_ID_CURR,bubl_score
100349,0.6162956357002258
100361,0.3792816996574402
100362,0.5060158967971802
100363,0.5070438981056213
100365,0.43301334977149963
100373,0.446464866399765
100393,0.6223037838935852
100396,0.5476968288421631
100403,0.36608123779296875
100406,0.43446385860443115
100411,0.4494301378726959
100414,0.37264788150787354
100415,0.3684717118740082
100417,0.3859978914260864
100418,0.38478487730026245
100423,0.483906090259552
100424,0.5035547614097595
100432,0.5729175806045532
100434,0.44877225160598755
100437,0.3986600637435913
100439,0.5700585842132568
100443,0.42787232995033264
100449,0.4798561930656433
100451,0.5358909964561462
100455,0.5675081014633179
100464,0.4095976948738098
100473,0.5272418856620789
100478,0.43890073895454407
100482,0.4497866928577423
100486,0.4734339714050293
100489,0.45206695795059204
100493,0.510436475276947
100496,0.6425081491470337
100498,0.45243772864341736
100501,0.4420701265335083
100502,0.5413715243339539
100511,0.44155949354171753
100515,0.43620210886001587
100519,0.49180179834365845
100522,0.4277696907520294
100523,0.379382848739624
100530,0.45206695795059204
100535,0.3854103684425354
100538,0.5539236664772034
100540,0.45222339034080505
100541,0.4812692701816559
100543,0.4692358374595642
100554,0.4095976948738098
100555,0.44644415378570557
100557,0.4295507073402405
100560,0.43728265166282654
100564,0.44381871819496155
100566,0.3968753516674042
100571,0.4391951858997345
100579,0.4351767897605896
100580,0.3971487581729889
100581,0.47637221217155457
100585,0.4985673427581787
100588,0.3857543170452118
100589,0.38417693972587585
100595,0.5387721061706543
100596,0.37905868887901306
100599,0.47156745195388794
100605,0.5747063159942627
100612,0.49866366386413574
100619,0.5441058278083801
100620,0.545041561126709
100626,0.3659989535808563
100635,0.5555352568626404
100644,0.5588919520378113
100645,0.38099169731140137
100646,0.4095976948738098
100650,0.46891698241233826
100652,0.42366793751716614
100653,0.5168708562850952
100654,0.49288031458854675
100656,0.4762876033782959
100662,0.43825095891952515
100663,0.5415072441101074
100669,0.5180789828300476
100670,0.44249892234802246
100672,0.4709540009498596
100673,0.38854900002479553
100674,0.558118999004364
100675,0.4691563844680786
100679,0.38418397307395935
100681,0.5580774545669556
100685,0.40621712803840637
100686,0.36098387837409973
100689,0.38606908917427063
100692,0.49700090289115906
100697,0.37464335560798645
100710,0.5804903507232666
100712,0.5256998538970947
100714,0.49341490864753723
100718,0.45206695795059204
100719,0.39506641030311584
100720,0.49973830580711365
100722,0.5211185216903687
100727,0.3890170454978943
100732,0.4662698805332184
100734,0.396014541387558
100743,0.3923853933811188
100748,0.444794625043869
100757,0.3682577311992645
100759,0.3738100230693817
100766,0.38968080282211304
100771,0.4124245345592499
100773,0.3686685264110565
100775,0.4602680504322052
100776,0.3662117123603821
100778,0.461687296628952
100779,0.4397222697734833
100785,0.4044453799724579
100786,0.42973703145980835
100788,0.5446566939353943
100794,0.3565165102481842
100796,0.3709939420223236
100804,0.43476977944374084
100807,0.3692752718925476
100812,0.43812596797943115
100816,0.5465563535690308
100818,0.5386916399002075
100822,0.4089345932006836
100831,0.4980659484863281
100840,0.4085004925727844
100842,0.5522081851959229
100845,0.5033655762672424
100847,0.46813705563545227
100853,0.4343508183956146
100855,0.4441942274570465
100858,0.41941773891448975
100859,0.4096217751502991
100861,0.43214288353919983
100862,0.4697892665863037
100866,0.5149211287498474
100867,0.45581749081611633
100869,0.41924047470092773
100871,0.6425081491470337
100875,0.4448132812976837
100878,0.38477015495300293
100879,0.48843127489089966
100882,0.45206695795059204
100886,0.4319898188114166
100896,0.37482085824012756
100897,0.5631012320518494
100902,0.3790082037448883
100912,0.3866018056869507
100916,0.5297478437423706
100920,0.40822291374206543
100921,0.4382579028606415
100926,0.43588289618492126
100935,0.4037882089614868
100937,0.462821900844574
100938,0.5040953159332275
100942,0.4162193536758423
100943,0.5337674021720886
100944,0.5231290459632874
100948,0.4381263852119446
100959,0.42598482966423035
100966,0.45417094230651855
100968,0.42352160811424255
100972,0.48175373673439026
100980,0.4095976948738098
100985,0.4095976948738098
100995,0.48460760712623596
101000,0.37074095010757446
101003,0.4360542297363281
101004,0.4963781535625458
101012,0.3985820710659027
101017,0.5091794729232788
101022,0.4786502420902252
101033,0.44901928305625916
101034,0.4706292152404785
101035,0.4236272871494293
101037,0.4503087103366852
101038,0.4903353452682495
101039,0.6631130576133728
101040,0.3710547685623169
101043,0.5420742630958557
101047,0.554517388343811
101049,0.47647708654403687
101053,0.5563445091247559
101060,0.5150294303894043
101062,0.3839495778083801
101063,0.4381263852119446
101066,0.5048477053642273
101071,0.45733076333999634
101073,0.39699533581733704
101074,0.5811553597450256
101076,0.5504069328308105
101084,0.4167748689651489
101088,0.4969605803489685
101096,0.4259640872478485
101098,0.48329493403434753
101104,0.4430151581764221
101112,0.4617897868156433
101115,0.47404804825782776
101117,0.3973551392555237
101123,0.43812575936317444
101127,0.5836484432220459
101134,0.48668771982192993
101138,0.39750543236732483
101141,0.4517347514629364
101142,0.5799902677536011
101146,0.444794625043869
101147,0.5295993685722351
101153,0.4451393187046051
101154,0.42536795139312744
101156,0.4071323275566101
101162,0.48714229464530945
101164,0.47332605719566345
101168,0.4600053131580353
101173,0.5033586621284485
101174,0.4978563189506531
101176,0.5668502449989319
101179,0.6342303156852722
101180,0.5088526606559753
101191,0.47413870692253113
101195,0.46189945936203003
101201,0.44244539737701416
101212,0.40301603078842163
101218,0.5347192287445068
101221,0.3882555067539215
101234,0.44167593121528625
101253,0.3884487450122833
101254,0.49703431129455566
101263,0.5163438320159912
101265,0.4340524673461914
101266,0.43991532921791077
101267,0.46124207973480225
101272,0.37419000267982483
101276,0.48700377345085144
101278,0.38512393832206726
101280,0.49072039127349854
101284,0.43554458022117615
101286,0.4096609652042389
101293,0.445789098739624
101302,0.444790780544281
101306,0.5720515847206116
101310,0.45089414715766907
101311,0.5272027254104614
101313,0.4126684069633484
101320,0.4087902307510376
101323,0.43720853328704834
101328,0.4343368709087372
101341,0.384185254573822
101342,0.49792900681495667
101360,0.4864293932914734
101369,0.49060994386672974
101373,0.38223063945770264
101377,0.38715609908103943
101378,0.37163403630256653
101384,0.4258296489715576
101385,0.4753875136375427
101388,0.5977449417114258
101391,0.5686982274055481
101405,0.43936049938201904
101407,0.4093841016292572
101411,0.39223089814186096
101413,0.4299308955669403
101414,0.5018273591995239
101419,0.4064079523086548
101421,0.47069022059440613
101430,0.42243143916130066
101431,0.5412412881851196
101432,0.4246034324169159
101433,0.5763271450996399
101435,0.45638975501060486
101437,0.464626282453537
101441,0.7106078267097473
101447,0.4530358910560608
101450,0.38637566566467285
101453,0.4654623866081238
101455,0.4994019865989685
101457,0.4626619517803192
101458,0.5369210839271545
101461,0.4833594262599945
101468,0.46027395129203796
101479,0.5179958343505859
101484,0.42747950553894043
101485,0.48921871185302734
101494,0.48345428705215454
101495,0.5289185047149658
101499,0.419073224067688
101501,0.45206695795059204
101511,0.43813636898994446
101515,0.5582920908927917
101517,0.4121931493282318
101524,0.5050116777420044
101525,0.5150513052940369
101527,0.4497866928577423
101529,0.4346142113208771
101531,0.5307883620262146
101534,0.471290647983551
101536,0.5860219597816467
101539,0.4714263677597046
101543,0.387145072221756
101549,0.5228235125541687
101557,0.3660474419593811
101571,0.43301576375961304
101583,0.4764254689216614
101585,0.4293211102485657
101587,0.5022005438804626
101589,0.5114882588386536
101594,0.45172709226608276
101595,0.4376121461391449
101597,0.5368028879165649
101601,0.38904136419296265
101603,0.5438519716262817
101612,0.3792664408683777
101613,0.4264569580554962
101615,0.4167237877845764
101623,0.4338938295841217
101627,0.47513633966445923
101628,0.36288776993751526
101631,0.4421318471431732
101632,0.5872390866279602
101634,0.6144333481788635
101636,0.36562588810920715
101638,0.3818283975124359
101639,0.47582173347473145
101646,0.5216007232666016
101655,0.47255972027778625
101661,0.4479113221168518
101671,0.5020835995674133
101677,0.37491628527641296
101679,0.4352215528488159
101685,0.4364623725414276
101712,0.5364909768104553
101718,0.4403865337371826
101720,0.5123251080513
101721,0.4447938799858093
101729,0.46646252274513245
101730,0.4352503716945648
101734,0.43472111225128174
101744,0.4398241639137268
101748,0.44624078273773193
101753,0.4760674834251404
101756,0.444794625043869
101768,0.5586127638816833
101773,0.4462379813194275
101777,0.5192943215370178
101783,0.43528541922569275
101790,0.4358862042427063
101791,0.4975144565105438
101796,0.5603052973747253
101800,0.4711572527885437
101801,0.43678444623947144
101802,0.44190549850463867
101806,0.44108057022094727
101807,0.5174098014831543
101809,0.4699251353740692
101815,0.628262996673584
101821,0.4718973636627197
101823,0.3835344612598419
101825,0.43026843667030334
101826,0.5241155624389648
101830,0.3732505142688751
101831,0.4079616069793701
101833,0.5117160081863403
101837,0.5043429732322693
101842,0.42253467440605164
101843,0.4583778381347656
101844,0.3888615369796753
101847,0.3982037901878357
101849,0.3775530457496643
101852,0.462969034910202
101853,0.5594730377197266
101859,0.43816429376602173
101860,0.5488153100013733
101862,0.4358862340450287
101869,0.47579681873321533
101871,0.48364943265914917
101874,0.5159677267074585
101875,0.45581838488578796
101877,0.41677993535995483
101882,0.3809918761253357
101889,0.4720365107059479
101894,0.3806040585041046
101898,0.4971923232078552
101904,0.5152451992034912
101907,0.46186864376068115
101912,0.34818848967552185
101913,0.449130654335022
101915,0.41233932971954346
101931,0.46127286553382874
101936,0.5566478371620178
101941,0.45206695795059204
101947,0.4183187484741211
101949,0.44491490721702576
101953,0.3950737714767456
101954,0.39075762033462524
101955,0.4778309464454651
101963,0.4366763234138489
101970,0.4928089678287506
101973,0.5824073553085327
101974,0.39505887031555176
101977,0.3789350092411041
101981,0.5115091800689697
101982,0.484620600938797
101987,0.5402387380599976
101989,0.5064876675605774
101997,0.585379421710968
102004,0.39412543177604675
102006,0.4781130850315094
102009,0.4285677969455719
102011,0.4794847071170807
102012,0.5173333287239075
102014,0.6163201332092285
102024,0.4994574189186096
102028,0.5570787787437439
102035,0.4669024348258972
102037,0.42952078580856323
102039,0.43696853518486023
102044,0.5217241048812866
102048,0.4465576112270355
102053,0.4591839909553528
102063,0.5680127739906311
102065,0.4274000823497772
102066,0.49020251631736755
102069,0.4075370728969574
102073,0.36266863346099854
102074,0.4681404232978821
102081,0.4831893742084503
102082,0.4891504943370819
102083,0.44480615854263306
102089,0.38790255784988403
102091,0.4837513267993927
102093,0.35481327772140503
102094,0.48043838143348694
102096,0.5476503372192383
102098,0.4716673195362091
102107,0.361004501581192
102109,0.41923972964286804
102116,0.40543094277381897
102118,0.4385058283805847
102119,0.4273272454738617
102121,0.4440101683139801
102124,0.38421550393104553
102129,0.4628351628780365
102130,0.5203667283058167
102131,0.43309977650642395
102132,0.5991153120994568
102138,0.4978792369365692
102139,0.43660596013069153
102143,0.5154925584793091
102144,0.4337516725063324
102145,0.538966953754425
102157,0.4378105700016022
102160,0.4095976948738098
102163,0.43512800335884094
102167,0.5672844648361206
102169,0.39087730646133423
102170,0.38118842244148254
102171,0.4350092113018036
102175,0.36253345012664795
102194,0.48743024468421936
102200,0.42299002408981323
102211,0.43329256772994995
102212,0.3959571123123169
102214,0.6821808815002441
102216,0.3722345232963562
102217,0.5174880027770996
102219,0.5035526752471924
102220,0.40700921416282654
102222,0.4886537194252014
102223,0.35176709294319153
102225,0.5337414145469666
102229,0.364928275346756
102239,0.3895440995693207
102242,0.5070134997367859
102246,0.4916634261608124
102249,0.5586332082748413
102251,0.46114853024482727
102258,0.4330015480518341
102261,0.4570789039134979
102263,0.5213354229927063
102266,0.4381152391433716
102267,0.36205214262008667
102268,0.3854610025882721
102270,0.41856205463409424
102271,0.3384654223918915
102274,0.4200655519962311
102290,0.3649635910987854
102291,0.4028027057647705
102297,0.5402155518531799
102300,0.3916584551334381
102302,0.42788153886795044
102305,0.44978341460227966
102311,0.5305364727973938
102312,0.41788238286972046
102317,0.45478758215904236
102319,0.49926283955574036
102320,0.41924116015434265
102321,0.36275699734687805
102323,0.6432991623878479
102329,0.4293653070926666
102332,0.4511217474937439
102334,0.389931321144104
102335,0.4192414879798889
102343,0.546562671661377
102349,0.4808463156223297
102354,0.38446521759033203
102358,0.5230212807655334
102360,0.6046144366264343
102361,0.4359138607978821
102368,0.46380308270454407
102370,0.4311140179634094
102375,0.44450727105140686
102376,0.4663192629814148
102378,0.4491931200027466
102383,0.5790997743606567
102386,0.39737293124198914
102391,0.342426598072052
102396,0.5653790235519409
102408,0.6675360798835754
102410,0.429730623960495
102417,0.41432270407676697
102419,0.37301284074783325
102421,0.3815278112888336
102424,0.3847004771232605
102430,0.4624153673648834
102433,0.49223002791404724
102440,0.4294053018093109
102451,0.5048975944519043
102453,0.5974201560020447
102457,0.4870264530181885
102460,0.465903103351593
102468,0.3421565592288971
102483,0.610174834728241
102491,0.437795490026474
102492,0.44167593121528625
102493,0.5714888572692871
102494,0.4167679250240326
102501,0.4106879234313965
102505,0.5246428847312927
102510,0.468928724527359
102514,0.4167749583721161
102515,0.4470334053039551
102516,0.4939183294773102
102517,0.49997270107269287
102520,0.43528008460998535
102521,0.4281676709651947
102525,0.5263882279396057
102528,0.5112447142601013
102532,0.4849029779434204
102538,0.36695972084999084
102542,0.4503001868724823
102547,0.44978630542755127
102548,0.42680639028549194
102551,0.3703833520412445
102552,0.576056182384491
102553,0.37189361453056335
102564,0.6661068797111511
102565,0.5000916719436646
102570,0.575412929058075
102574,0.4095976948738098
102575,0.3950737714767456
102581,0.4050692021846771
102586,0.44993993639945984
102587,0.3964495062828064
102588,0.3960760533809662
102590,0.4444810748100281
102591,0.4475654363632202
102594,0.43792933225631714
102596,0.38496261835098267
102598,0.5292168855667114
102600,0.41859889030456543
102608,0.5076582431793213
102613,0.4095976948738098
102619,0.4947289228439331
102624,0.46451589465141296
102627,0.49475789070129395
102628,0.4493628740310669
102631,0.46056103706359863
102632,0.5167023539543152
102633,0.4095976948738098
102636,0.40916550159454346
102637,0.4217740297317505
102641,0.4295453429222107
102645,0.4378179609775543
102646,0.4842507541179657
102647,0.38888388872146606
102650,0.43989142775535583
102653,0.546485960483551
102654,0.43753600120544434
102658,0.55888432264328
102660,0.4266231060028076
102673,0.5423260927200317
102675,0.38360750675201416
102676,0.4339127540588379
102677,0.4295222759246826
102679,0.45719000697135925
102683,0.41304200887680054
102684,0.49330633878707886
102688,0.5208193063735962
102689,0.45045775175094604
102690,0.4281077980995178
102693,0.37175795435905457
102696,0.4417021572589874
102702,0.5749200582504272
102708,0.43022987246513367
102717,0.5140449404716492
102727,0.45683857798576355
102728,0.4341447055339813
102737,0.5843736529350281
102742,0.5743897557258606
102748,0.4734594225883484
102750,0.5740216970443726
102751,0.4294296205043793
102752,0.5515493750572205
102758,0.5948122143745422
102766,0.5194052457809448
102768,0.44214385747909546
102771,0.663459062576294
102774,0.3964581787586212
102776,0.36963266134262085
102777,0.38152116537094116
102784,0.444794625043869
102786,0.3888818323612213
102793,0.4631000757217407
102796,0.5296226143836975
102800,0.4396570920944214
102801,0.5443800687789917
102802,0.4862544536590576
102804,0.4302443265914917
102805,0.45592907071113586
102807,0.4395570158958435
102810,0.4358609616756439
102813,0.444794625043869
102814,0.39695578813552856
102815,0.6370399594306946
102816,0.39789867401123047
102818,0.5123831033706665
102821,0.5009222626686096
102822,0.3897865116596222
102823,0.399556964635849
102824,0.5086628794670105
102825,0.44840216636657715
102826,0.3886149227619171
102832,0.36993956565856934
102833,0.4309976100921631
102834,0.37337976694107056
102836,0.3783990144729614
102842,0.4825616180896759
102849,0.45504671335220337
102856,0.42924171686172485
102859,0.4359249174594879
102871,0.3854258358478546
102872,0.46239298582077026
102873,0.43792295455932617
102874,0.4214949607849121
102875,0.459961861371994
102877,0.43883782625198364
102883,0.38881421089172363
102889,0.3944750428199768
102890,0.46653544902801514
102892,0.5061603784561157
102893,0.4554519057273865
102897,0.4609619677066803
102900,0.5443019270896912
102901,0.41361328959465027
102903,0.47048845887184143
102906,0.44606977701187134
102907,0.529966413974762
102909,0.5244676470756531
102917,0.5832794308662415
102920,0.4168870449066162
102925,0.41970035433769226
102928,0.3937416672706604
102931,0.3901284635066986
102934,0.5295498967170715
102936,0.5680127739906311
102938,0.47170865535736084
102941,0.544704020023346
102942,0.5219067931175232
102948,0.3573678731918335
102950,0.5073572397232056
102959,0.520871639251709
102961,0.4462170898914337
102974,0.42349278926849365
102976,0.4932454228401184
102978,0.49571293592453003
102985,0.4501856863498688
102986,0.44079363346099854
102993,0.37293246388435364
103002,0.443619042634964
103003,0.3964811861515045
103006,0.3888527452945709
103007,0.41797101497650146
103013,0.4374910295009613
103014,0.3727709650993347
103016,0.4730894863605499
103020,0.5040942430496216
103024,0.5540421605110168
103027,0.4576945900917053
103031,0.34551817178726196
103033,0.45206695795059204
103036,0.4826136529445648
103041,0.4102097153663635
103043,0.37514814734458923
103045,0.4179842174053192
103049,0.48395678400993347
103054,0.6446197032928467
103055,0.5414048433303833
103061,0.392172247171402
103066,0.38490545749664307
103068,0.40524592995643616
103069,0.4358863830566406
103072,0.4458285868167877
103074,0.5485415458679199
103077,0.45536160469055176
103081,0.433259516954422
103090,0.49032479524612427
103091,0.3926146924495697
103099,0.49020251631736755
103106,0.3819323480129242
103110,0.7611897587776184
103119,0.48725661635398865
103127,0.4810628294944763
103149,0.4765437841415405
103150,0.4395497441291809
103151,0.37297767400741577
103153,0.5823104381561279
103155,0.46715110540390015
103160,0.5023496150970459
103161,0.38804057240486145
103166,0.4269355535507202
103167,0.44373032450675964
103168,0.43023401498794556
103175,0.4603172540664673
103178,0.3896121084690094
103185,0.4167748689651489
103188,0.4844759404659271
103189,0.47469907999038696
103190,0.41893666982650757
103201,0.41686123609542847
103207,0.5304035544395447
103216,0.432355672121048
103217,0.4536200761795044
103218,0.3906879425048828
103221,0.3765468895435333
103224,0.5205847024917603
103226,0.3641575872898102
103227,0.5184103846549988
103228,0.5369210839271545
103237,0.5225343704223633
103241,0.4208647608757019
103242,0.48384833335876465
103250,0.37525105476379395
103255,0.39046740531921387
103256,0.5392536520957947
103257,0.5430339574813843
103264,0.45321425795555115
103268,0.5729182362556458
103269,0.507080078125
103273,0.42740070819854736
103278,0.48658740520477295
103283,0.6477452516555786
103285,0.4550580680370331
103294,0.38356417417526245
103297,0.38152122497558594
103306,0.6032930016517639
103308,0.5462477803230286
103318,0.4094855487346649
103325,0.4962625503540039
103326,0.40814074873924255
103329,0.45400869846343994
103330,0.43588629364967346
103338,0.5038876533508301
103340,0.44884201884269714
103341,0.4628075361251831
103343,0.4423859417438507
103349,0.5413123369216919
103350,0.36814188957214355
103354,0.5894465446472168
103367,0.3635787069797516
103369,0.4366174042224884
103373,0.3970077633857727
103376,0.4381171464920044
103380,0.46764329075813293
103390,0.5755581259727478
103391,0.38482430577278137
103396,0.39397090673446655
103405,0.4500548243522644
103406,0.5095338821411133
103411,0.5407873392105103
103416,0.5093374848365784
103426,0.46284550428390503
103430,0.49958905577659607
103431,0.5718603134155273
103442,0.5738258361816406
103444,0.3748730421066284
103445,0.4427033066749573
103446,0.5116326808929443
103447,0.4642765522003174
103449,0.4510575532913208
103456,0.44410082697868347
103457,0.4344823360443115
103463,0.4167748689651489
103464,0.4181539714336395
103467,0.4835260212421417
103471,0.4512745440006256
103472,0.38091519474983215
103476,0.5675254464149475
103479,0.38593658804893494
103486,0.46343228220939636
103487,0.5479945540428162
103489,0.43812620639801025
103493,0.44310638308525085
103497,0.4662996828556061
103501,0.5078487396240234
103506,0.40156832337379456
103508,0.38703489303588867
103509,0.43472859263420105
103522,0.4546683728694916
103529,0.3830547332763672
103539,0.45554906129837036
103543,0.5334133505821228
103546,0.445894330739975
103547,0.45950084924697876
103549,0.5179598331451416
103551,0.5299643278121948
103554,0.4192773699760437
103556,0.4378838837146759
103568,0.3795931935310364
103569,0.40202251076698303
103582,0.5454940795898438
103583,0.4617614448070526
103584,0.4580831825733185
103587,0.45177456736564636
103588,0.39979830384254456
103592,0.4939400851726532
103593,0.5264468789100647
103596,0.46148502826690674
103597,0.3860173523426056
103598,0.46501636505126953
103603,0.5747063159942627
103604,0.4561847448348999
103616,0.6026769876480103
103618,0.40463683009147644
103620,0.45031511783599854
103626,0.444790780544281
103627,0.41457998752593994
103631,0.4299519658088684
103632,0.44626331329345703
103633,0.5331209897994995
103635,0.5296571850776672
103636,0.39150556921958923
103638,0.4332273602485657
103641,0.4736180901527405
103642,0.45488879084587097
103643,0.4093042016029358
103645,0.4095976948738098
103646,0.48429784178733826
103652,0.4720500111579895
103654,0.36869409680366516
103657,0.48149657249450684
103659,0.5020835995674133
103661,0.4795761704444885
103665,0.5353171229362488
103666,0.47431230545043945
103673,0.4279121458530426
103677,0.539761483669281
103687,0.48887869715690613
103691,0.5246394276618958
103694,0.49461326003074646
103697,0.4847526550292969
103710,0.5527931451797485
103711,0.4646708369255066
103713,0.47853776812553406
103715,0.5142550468444824
103716,0.45509645342826843
103717,0.4279634356498718
103719,0.49924975633621216
103720,0.40282320976257324
103721,0.3619140386581421
103722,0.4691386818885803
103723,0.49511438608169556
103730,0.42968103289604187
103731,0.4189179837703705
103740,0.380842000246048
103752,0.42280131578445435
103758,0.3769465684890747
103759,0.5105637907981873
103761,0.43941065669059753
103770,0.4953143298625946
103774,0.4557522237300873
103775,0.57918781042099
103781,0.5052541494369507
103785,0.4785407483577728
103786,0.43812301754951477
103789,0.4465690851211548
103795,0.45206695795059204
103799,0.36494994163513184
103805,0.49503442645072937
103806,0.47902122139930725
103809,0.5463255643844604
103811,0.3816364109516144
103815,0.4637923240661621
103817,0.3877524137496948
103819,0.4204590618610382
103821,0.4600462317466736
103822,0.46738874912261963
103823,0.5248710513114929
103825,0.4356611371040344
103827,0.40589579939842224
103833,0.5199524164199829
103835,0.40724918246269226
103838,0.43442514538764954
103839,0.5540385842323303
103846,0.46848264336586
103853,0.48268580436706543
103856,0.4566134512424469
103864,0.40233615040779114
103867,0.39876413345336914
103872,0.5246428847312927
103873,0.419956773519516
103878,0.3530465066432953
103880,0.39707544445991516
103882,0.37499165534973145
103883,0.4085797071456909
103890,0.469277948141098
103893,0.38783496618270874
103896,0.5429818630218506
103899,0.5246437191963196
103900,0.37685444951057434
103901,0.5621827840805054
103902,0.47216734290122986
103904,0.5350823998451233
103907,0.5694589018821716
103911,0.45716458559036255
103913,0.5131180882453918
103915,0.4667021930217743
103921,0.3964761793613434
103927,0.38201799988746643
103937,0.4471261203289032
103945,0.3859611749649048
103951,0.38115933537483215
103954,0.3716750741004944
103955,0.48780357837677
103958,0.536677896976471
103959,0.5228384733200073
103965,0.4717380404472351
103972,0.5291094183921814
103974,0.4424906075000763
103975,0.5386514663696289
103976,0.529626727104187
103981,0.4366721510887146
103990,0.4878787100315094
103996,0.43973249197006226
103999,0.46148842573165894
104000,0.48783817887306213
104002,0.3834860324859619
104010,0.41924500465393066
104011,0.3839123249053955
104012,0.40560880303382874
104013,0.534864604473114
104014,0.5355096459388733
104015,0.41484031081199646
104018,0.5039767026901245
104020,0.5742316842079163
104022,0.466757208108902
104023,0.3906821310520172
104032,0.4263383746147156
104038,0.539382815361023
104046,0.5372965335845947
104048,0.5402900576591492
104053,0.5764128565788269
104054,0.5808670520782471
104067,0.47371599078178406
104071,0.38613298535346985
104077,0.4339807331562042
104080,0.40487462282180786
104097,0.41693511605262756
104100,0.5468654632568359
104102,0.4275754690170288
104108,0.3647380471229553
104123,0.4711795747280121
104125,0.4072851538658142
104126,0.4625939428806305
104127,0.46675071120262146
104128,0.37082430720329285
104129,0.48553770780563354
104130,0.4497866928577423
104133,0.4304411709308624
104141,0.6062739491462708
104142,0.3785862326622009
104146,0.4991815388202667
104147,0.5527657866477966
104148,0.4745388925075531
104151,0.4342256784439087
104157,0.44173407554626465
104158,0.3999899923801422
104159,0.5106503367424011
104162,0.5474332571029663
104177,0.40138477087020874
104180,0.49629509449005127
104183,0.4321666955947876
104185,0.48929017782211304
104188,0.37981680035591125
104199,0.5206999778747559
104210,0.5125829577445984
104211,0.3711608648300171
104215,0.473405122756958
104220,0.48513561487197876
104223,0.43466687202453613
104226,0.4361110031604767
104227,0.384229451417923
104234,0.4531174600124359
104241,0.4009495973587036
104242,0.6456677913665771
104246,0.37260523438453674
104249,0.4264787435531616
104250,0.43612632155418396
104261,0.50483238697052
104262,0.5174449682235718
104263,0.3967125713825226
104265,0.4062252342700958
104268,0.4278339147567749
104269,0.3442003130912781
104274,0.5040881633758545
104277,0.43802544474601746
104283,0.43761059641838074
104289,0.5401195287704468
104296,0.42557278275489807
104300,0.3639918863773346
104304,0.45806506276130676
104305,0.4992141127586365
104312,0.5151302814483643
104321,0.6932496428489685
104323,0.4349804222583771
104331,0.5106937885284424
104332,0.5320088267326355
104333,0.5491970777511597
104335,0.3795388340950012
104343,0.45439469814300537
104345,0.427517831325531
104349,0.527016282081604
104353,0.5081852674484253
104355,0.6152499914169312
104356,0.3859858214855194
104368,0.43583235144615173
104370,0.5769967436790466
104372,0.45597347617149353
104377,0.47249510884284973
104379,0.5034120082855225
104383,0.44382619857788086
104385,0.4182603657245636
104389,0.39406561851501465
104393,0.38000956177711487
104405,0.4303992986679077
104407,0.44478562474250793
104414,0.5084022283554077
104416,0.4076829254627228
104421,0.5265411138534546
104432,0.4680774509906769
104446,0.4683094918727875
104452,0.5559808015823364
104455,0.4351334869861603
104463,0.42095619440078735
104467,0.467282772064209
104468,0.4678918719291687
104469,0.43098950386047363
104470,0.441996306180954
104471,0.4970509111881256
104474,0.46190568804740906
104476,0.47906601428985596
104481,0.4664170742034912
104483,0.49783870577812195
104484,0.4145558774471283
