SK_ID_CURR,cc_score
100833,0.40330973267555237
100834,0.6695132851600647
100839,0.631865918636322
100842,0.4838548004627228
100846,0.38693875074386597
100853,0.41776177287101746
100854,0.5498122572898865
100859,0.5484376549720764
100861,0.4638422727584839
100865,0.4154897630214691
100870,0.6919921040534973
100873,0.39467325806617737
100876,0.3098923861980438
100877,0.6368097066879272
100880,0.4420919418334961
100882,0.6652254462242126
100893,0.4035480320453644
100900,0.40643322467803955
100902,0.3769894540309906
100906,0.5277533531188965
100912,0.30181658267974854
100914,0.3230573534965515
100917,0.4261460304260254
100919,0.5673978328704834
100920,0.3487337529659271
100923,0.6170399785041809
100924,0.631865918636322
100926,0.5285981893539429
100929,0.5793032050132751
100930,0.40170183777809143
100935,0.6652254462242126
100938,0.38076549768447876
100939,0.3492348790168762
100940,0.305484801530838
100941,0.6217189431190491
100942,0.6047561168670654
100948,0.3432111144065857
100957,0.48193252086639404
100960,0.5894641876220703
100961,0.3772621750831604
100963,0.41231247782707214
100964,0.34660083055496216
100967,0.5775038003921509
100968,0.3687816262245178
100973,0.39372628927230835
100976,0.554114043712616
100985,0.4078541100025177
100989,0.6652254462242126
100991,0.34740176796913147
100993,0.4449869692325592
101003,0.5808548331260681
101004,0.3643636107444763
101006,0.3552970886230469
101013,0.65699303150177
101014,0.39992472529411316
101018,0.36079028248786926
101019,0.4548872113227844
101022,0.2747771441936493
101023,0.6252264976501465
101028,0.40412527322769165
101032,0.4412083625793457
101034,0.3754754364490509
101036,0.6383187770843506
101037,0.43053147196769714
101043,0.46239209175109863
101048,0.40722402930259705
101050,0.4024258852005005
101054,0.3416808545589447
101059,0.4199470281600952
101069,0.37843403220176697
101072,0.3619133532047272
101074,0.6641406416893005
101077,0.5259877443313599
101081,0.29863280057907104
101085,0.38500484824180603
101088,0.43239107728004456
101089,0.5551211833953857
101093,0.44195011258125305
101103,0.3827745318412781
101104,0.3735205829143524
101105,0.6368097066879272
101111,0.43691685795783997
101116,0.42511969804763794
101119,0.4225279986858368
101122,0.39304202795028687
101127,0.43717503547668457
101129,0.4188764691352844
101134,0.4312112629413605
101137,0.38126298785209656
101138,0.39897969365119934
101141,0.3602530062198639
101147,0.6091387271881104
101152,0.37698894739151
101156,0.3570356070995331
101168,0.43177786469459534
101170,0.391887366771698
101175,0.3684679865837097
101177,0.6180013418197632
101179,0.3242952227592468
101185,0.3468371331691742
101187,0.3704422414302826
101192,0.3374660909175873
101196,0.4292197823524475
101202,0.4620809257030487
101205,0.4889136254787445
101207,0.5345654487609863
101210,0.5824353098869324
101212,0.3805992901325226
101215,0.404072105884552
101216,0.4286016523838043
101221,0.6655412912368774
101231,0.5673324465751648
101232,0.3644130825996399
101236,0.3914528787136078
101247,0.401652991771698
101249,0.6695132851600647
101266,0.34660083055496216
101274,0.36289268732070923
101284,0.42510750889778137
101288,0.6368097066879272
101289,0.4320888817310333
101295,0.38334372639656067
101298,0.3865818679332733
101300,0.620934009552002
101302,0.42964670062065125
101307,0.4118212163448334
101312,0.45718392729759216
101313,0.5481522679328918
101321,0.45791324973106384
101322,0.6654474139213562
101323,0.328633576631546
101324,0.4244972765445709
101344,0.4250717759132385
101352,0.42027977108955383
101371,0.5700708031654358
101373,0.4561711549758911
101379,0.5555112957954407
101381,0.6383187770843506
101384,0.6383187770843506
101385,0.39451125264167786
101389,0.5618293881416321
101390,0.3912249207496643
101394,0.3706730306148529
101403,0.5682888627052307
101405,0.369310200214386
101406,0.4069174528121948
101407,0.3615080714225769
101417,0.4442353844642639
101423,0.33692631125450134
101430,0.5710052251815796
101432,0.38978564739227295
101433,0.6069285869598389
101439,0.34586209058761597
101445,0.41937562823295593
101447,0.45906972885131836
101455,0.5414063334465027
101456,0.40950530767440796
101461,0.47581467032432556
101464,0.5021873712539673
101469,0.4888143241405487
101470,0.5611196160316467
101477,0.6236172318458557
101483,0.3428940773010254
101485,0.5208583474159241
101488,0.4838052988052368
101489,0.631865918636322
101490,0.6170621514320374
101491,0.45905622839927673
101499,0.41763216257095337
101500,0.36617833375930786
101501,0.36255213618278503
101505,0.6695132851600647
101520,0.65699303150177
101524,0.3008509874343872
101525,0.3624099791049957
101526,0.631865918636322
101527,0.37576737999916077
101531,0.5259875059127808
101532,0.48226189613342285
101534,0.4413631558418274
101535,0.39091452956199646
101536,0.39309853315353394
101541,0.36385032534599304
101545,0.3458874523639679
101546,0.3976536989212036
101549,0.6383187770843506
101556,0.3394889235496521
101557,0.5564846992492676
101558,0.39433982968330383
101561,0.4181748330593109
101563,0.390075147151947
101571,0.40555834770202637
101576,0.43750131130218506
101577,0.6368097066879272
101579,0.3839866518974304
101583,0.360954612493515
101587,0.6695132851600647
101590,0.27187103033065796
101591,0.5344886779785156
101596,0.4165554642677307
101597,0.37754127383232117
101601,0.3939765989780426
101605,0.39124706387519836
101611,0.34292078018188477
101618,0.3715108036994934
101620,0.4110241234302521
101622,0.5233303308486938
101626,0.46765410900115967
101628,0.33168989419937134
101629,0.46655309200286865
101634,0.451157808303833
101635,0.3217999041080475
101639,0.3955717384815216
101652,0.5519680380821228
101653,0.3846397399902344
101658,0.4330463409423828
101660,0.48610720038414
101668,0.4239879250526428
101671,0.46710917353630066
101683,0.631865918636322
101687,0.6217191815376282
101695,0.35375213623046875
101698,0.40020501613616943
101699,0.40562888979911804
101703,0.4147198498249054
101706,0.4861408770084381
101716,0.6383187770843506
101718,0.6014567613601685
101721,0.5269476175308228
101725,0.4954204559326172
101734,0.41221773624420166
101740,0.4796384572982788
101744,0.38822317123413086
101748,0.45291510224342346
101749,0.4017741084098816
101751,0.447224885225296
101755,0.3513886332511902
101761,0.37691518664360046
101763,0.6652254462242126
101765,0.5570001006126404
101770,0.3940488398075104
101773,0.42658090591430664
101776,0.40017005801200867
101777,0.3458994925022125
101779,0.4652877748012543
101782,0.631865918636322
101788,0.5084669589996338
101790,0.3966367840766907
101791,0.3484077453613281
101792,0.5405889749526978
101811,0.3928641080856323
101813,0.38948410749435425
101815,0.631865918636322
101818,0.386950820684433
101828,0.40386632084846497
101831,0.631865918636322
101836,0.3859536349773407
101838,0.5775274038314819
101840,0.38770490884780884
101841,0.4110528826713562
101842,0.3852009177207947
101848,0.5050604939460754
101852,0.3794427812099457
101854,0.35218310356140137
101855,0.4180731177330017
101856,0.5577327013015747
101860,0.4250046908855438
101866,0.5259780287742615
101868,0.4973067343235016
101893,0.3564867079257965
101895,0.496774286031723
101898,0.4420960545539856
101912,0.34554967284202576
101913,0.39938199520111084
101915,0.4781736433506012
101918,0.4084797501564026
101932,0.24728862941265106
101937,0.6678176522254944
101948,0.5259878039360046
101949,0.5805981159210205
101955,0.43874385952949524
101956,0.6294295787811279
101959,0.4382455050945282
101960,0.4008435904979706
101964,0.5232127904891968
101981,0.4218045175075531
101985,0.5110741853713989
101988,0.4050295054912567
101989,0.5491084456443787
101991,0.35765746235847473
101994,0.45424315333366394
102004,0.33984535932540894
102006,0.35813024640083313
102012,0.4188441336154938
102016,0.42652633786201477
102021,0.6383187770843506
102030,0.5625267624855042
102031,0.65699303150177
102032,0.4374273419380188
102042,0.3601573705673218
102043,0.5725762844085693
102044,0.34044602513313293
102048,0.4464019238948822
102049,0.3619128465652466
102055,0.3885241448879242
102061,0.3382416367530823
102071,0.3889869451522827
102082,0.5136865377426147
102095,0.4156762659549713
102098,0.3385099470615387
102101,0.6273546814918518
102107,0.39935553073883057
102108,0.5259878635406494
102110,0.3987429738044739
102111,0.4908091723918915
102115,0.3051377832889557
102118,0.42793798446655273
102130,0.5854586362838745
102133,0.40145817399024963
102135,0.65699303150177
102137,0.5760354995727539
102138,0.3322666883468628
102139,0.5162502527236938
102143,0.5196988582611084
102148,0.4811241328716278
102149,0.5106090903282166
102150,0.6487709283828735
102168,0.5449877381324768
102175,0.3301525115966797
102176,0.29089877009391785
102181,0.4339331388473511
102182,0.6217191815376282
102185,0.4842071533203125
102186,0.4104737937450409
102187,0.6063037514686584
102191,0.6678176522254944
102192,0.4221706986427307
102196,0.39809536933898926
102199,0.41570159792900085
102201,0.38861116766929626
102202,0.5018044114112854
102203,0.6217189431190491
102207,0.35719239711761475
102210,0.3396332561969757
102216,0.31897595524787903
102217,0.5521665215492249
102219,0.6243592500686646
102220,0.4578401744365692
102226,0.40685564279556274
102241,0.5952448844909668
102243,0.6652254462242126
102246,0.45820748805999756
102254,0.33015066385269165
102261,0.631865918636322
102267,0.5197829604148865
102291,0.3484160900115967
102295,0.3843826949596405
102299,0.41546082496643066
102302,0.4421616792678833
102308,0.6695132851600647
102311,0.4836004674434662
102312,0.37530767917633057
102314,0.4969339072704315
102327,0.3821893334388733
102328,0.37294119596481323
102332,0.41177040338516235
102345,0.3554815649986267
102353,0.3892618417739868
102354,0.3729947805404663
102363,0.40938639640808105
102366,0.39875662326812744
102367,0.45370402932167053
102371,0.6002641320228577
102372,0.3901030123233795
102375,0.618766188621521
102376,0.6217188239097595
102377,0.39923107624053955
102381,0.5047276020050049
102385,0.3626558184623718
102394,0.4385831654071808
102396,0.36100783944129944
102399,0.6695132851600647
102401,0.3585462272167206
102404,0.4948984682559967
102408,0.5567157864570618
102410,0.3395231366157532
102421,0.34928712248802185
102426,0.3255131244659424
102430,0.3824741840362549
102433,0.3644249737262726
102435,0.3854001462459564
102437,0.3917998969554901
102442,0.5089016556739807
102457,0.6150035858154297
102462,0.42193493247032166
102466,0.42506885528564453
102468,0.41726794838905334
102472,0.42254140973091125
102474,0.43948861956596375
102477,0.5720805525779724
102478,0.3479640483856201
102491,0.5554956197738647
102496,0.4499675929546356
102499,0.4070839583873749
102502,0.42528435587882996
102525,0.4019382894039154
102528,0.3622441589832306
102540,0.3681013286113739
102542,0.6243592500686646
102546,0.42027977108955383
102547,0.38992297649383545
102548,0.3466334342956543
102550,0.41525623202323914
102551,0.4276182949542999
102557,0.48169490694999695
102558,0.3930904269218445
102559,0.2615693211555481
102565,0.4928388297557831
102567,0.6247597932815552
102573,0.3864884376525879
102574,0.6228539347648621
102580,0.39582714438438416
102585,0.631865918636322
102587,0.5449573993682861
102589,0.6695132851600647
102593,0.3938297629356384
102596,0.6247597932815552
102600,0.6652254462242126
102604,0.5838201642036438
102606,0.3402450978755951
102611,0.40750089287757874
102615,0.3497256636619568
102621,0.4716908037662506
102622,0.361298531293869
102624,0.38090816140174866
102625,0.4021144211292267
102629,0.39681029319763184
102630,0.39628392457962036
102633,0.6652254462242126
102638,0.4722677171230316
102639,0.3975921869277954
102660,0.3490365147590637
102667,0.3879593312740326
102674,0.3322853147983551
102676,0.4175487458705902
102681,0.43129467964172363
102685,0.49060744047164917
102686,0.5122978091239929
102690,0.3712804615497589
102695,0.5546876788139343
102708,0.525981605052948
102709,0.38376161456108093
102710,0.4809161126613617
102711,0.49066102504730225
102719,0.4330465495586395
102727,0.37280043959617615
102729,0.5393370389938354
102734,0.4061679542064667
102737,0.3442791700363159
102739,0.3881712853908539
102745,0.5805462002754211
102746,0.5821458697319031
102747,0.3712185323238373
102750,0.42160025238990784
102753,0.3824077546596527
102758,0.28854721784591675
102759,0.6641406416893005
102760,0.47051239013671875
102761,0.5023545622825623
102765,0.4078582525253296
102773,0.6050177216529846
102776,0.442830353975296
102780,0.32522445917129517
102782,0.564566433429718
102784,0.36085760593414307
102787,0.5259877443313599
102791,0.49681416153907776
102795,0.41462141275405884
102797,0.40195512771606445
102798,0.5519680380821228
102800,0.587562620639801
102801,0.5308464169502258
102809,0.46632400155067444
102810,0.48809656500816345
102815,0.4233403205871582
102820,0.40231719613075256
102833,0.5290332436561584
102835,0.4014178216457367
102841,0.36964380741119385
102842,0.41789430379867554
102845,0.3085107207298279
102848,0.6184273958206177
102859,0.40170830488204956
102869,0.5259876251220703
102872,0.6676703691482544
102881,0.3482395112514496
102885,0.38251692056655884
102888,0.4394752085208893
102891,0.631865918636322
102894,0.28841766715049744
102896,0.5791463851928711
102906,0.6652254462242126
102908,0.25782838463783264
102909,0.65699303150177
102918,0.631865918636322
102925,0.6641406416893005
102926,0.40170708298683167
102929,0.4806991517543793
102931,0.4170219302177429
102934,0.4592059850692749
102936,0.602162778377533
102942,0.6678176522254944
102944,0.40615954995155334
102946,0.631865918636322
102949,0.2807140350341797
102950,0.3898981213569641
102951,0.3549884557723999
102953,0.34674954414367676
102954,0.6652254462242126
102956,0.5103136897087097
102961,0.3511911928653717
102962,0.40009236335754395
102965,0.38026314973831177
102973,0.6255833506584167
102974,0.41371744871139526
102976,0.48463648557662964
102978,0.3462008833885193
102981,0.3737491965293884
102986,0.47863441705703735
102992,0.39413097500801086
102993,0.3950533866882324
103013,0.4093758165836334
103020,0.6678176522254944
103022,0.4363294243812561
103024,0.2927243411540985
103026,0.631865918636322
103032,0.4731021225452423
103033,0.6652254462242126
103037,0.4069460928440094
103042,0.3974757492542267
103051,0.3564460277557373
103054,0.33330225944519043
103055,0.40354251861572266
103061,0.5769385695457458
103065,0.6217191815376282
103068,0.5905910134315491
103071,0.6368097066879272
103072,0.565190851688385
103073,0.288348525762558
103074,0.4165554642677307
103077,0.65699303150177
103080,0.43794766068458557
103082,0.37357354164123535
103087,0.6235007643699646
103103,0.6464733481407166
103107,0.42614230513572693
103108,0.4716305732727051
103115,0.3446904122829437
103117,0.4116654694080353
103121,0.41211795806884766
103123,0.4294010102748871
103124,0.5969392657279968
103130,0.34597933292388916
103133,0.3719003200531006
103136,0.5259876251220703
103139,0.6678176522254944
103142,0.41832417249679565
103150,0.4937334358692169
103153,0.5502138733863831
103163,0.42247065901756287
103164,0.3821260333061218
103165,0.6641406416893005
103166,0.631865918636322
103167,0.4170216917991638
103177,0.6041532158851624
103180,0.424875944852829
103187,0.37756943702697754
103189,0.39418360590934753
103190,0.3782060742378235
103200,0.39136433601379395
103205,0.5580074787139893
103207,0.37337276339530945
103208,0.4244021773338318
103213,0.4676347076892853
103214,0.3690692186355591
103217,0.6273546814918518
103219,0.4297071397304535
103224,0.47771942615509033
103227,0.631865918636322
103228,0.5316157341003418
103237,0.42853280901908875
103251,0.3488900065422058
103253,0.4085886776447296
103255,0.37514203786849976
103256,0.40617528557777405
103257,0.43585172295570374
103260,0.41093626618385315
103273,0.43121033906936646
103277,0.354286789894104
103282,0.39799487590789795
103285,0.4047811031341553
103288,0.41099128127098083
103295,0.6199697852134705
103296,0.5693850517272949
103300,0.6695132851600647
103310,0.61396324634552
103312,0.351079523563385
103329,0.3348282277584076
103333,0.37231960892677307
103339,0.3470346927642822
103346,0.6641406416893005
103347,0.3960675597190857
103354,0.3645692765712738
103370,0.4008444845676422
103378,0.42790356278419495
103380,0.38126081228256226
103392,0.4780639410018921
103396,0.37268710136413574
103401,0.5988358855247498
103402,0.4103396534919739
103406,0.3986237645149231
103409,0.4579659402370453
103411,0.46476271748542786
103412,0.49649578332901
103425,0.49944913387298584
103426,0.39434731006622314
103427,0.620920717716217
103444,0.42283737659454346
103446,0.40579602122306824
103447,0.631865918636322
103454,0.5505630970001221
103455,0.33014971017837524
103457,0.42783844470977783
103463,0.42974933981895447
103468,0.41025108098983765
103477,0.4540863633155823
103482,0.38087281584739685
103490,0.5249649286270142
103492,0.30536550283432007
103493,0.2924179434776306
103496,0.5466301441192627
103497,0.39379268884658813
103500,0.40416842699050903
103504,0.6019136309623718
103512,0.5484511256217957
103514,0.5037710070610046
103518,0.4247480034828186
103522,0.5259867310523987
103523,0.5259876251220703
103526,0.364123672246933
103527,0.36426907777786255
103528,0.631865918636322
103529,0.3454555869102478
103533,0.3477703034877777
103536,0.4329511225223541
103539,0.3814695179462433
103540,0.6652254462242126
103549,0.3956223130226135
103553,0.3603854477405548
103554,0.4116480350494385
103555,0.6652254462242126
103558,0.4487277567386627
103563,0.6652254462242126
103566,0.631865918636322
103567,0.6695132851600647
103576,0.40174636244773865
103577,0.4231460988521576
103579,0.44804373383522034
103582,0.4840259253978729
103599,0.3951294720172882
103608,0.41221481561660767
103610,0.41952207684516907
103619,0.629481315612793
103633,0.4039718508720398
103634,0.6122846007347107
103646,0.5894634127616882
103649,0.40508607029914856
103653,0.442508727312088
103657,0.4973292648792267
103660,0.5512649416923523
103661,0.4782843291759491
103666,0.434481680393219
103690,0.5297287702560425
103691,0.6652254462242126
103693,0.42613375186920166
103698,0.4871596097946167
103704,0.4608742296695709
103707,0.6079872250556946
103710,0.34361520409584045
103711,0.5034389495849609
103712,0.5413148403167725
103713,0.3829251527786255
103718,0.525986909866333
103721,0.5206400156021118
103722,0.6652254462242126
103724,0.5885219573974609
103727,0.3554902970790863
103731,0.5447282195091248
103734,0.5069168210029602
103739,0.4828607141971588
103741,0.5106573700904846
103742,0.37766000628471375
103747,0.4458462595939636
103752,0.4171725809574127
103756,0.34738975763320923
103764,0.49680477380752563
103769,0.4240904748439789
103770,0.3618423342704773
103777,0.40097033977508545
103781,0.37696850299835205
103786,0.40550851821899414
103790,0.5368950366973877
103791,0.5752768516540527
103795,0.5259873867034912
103797,0.37532177567481995
103800,0.44164469838142395
103801,0.39678606390953064
103803,0.36703047156333923
103809,0.5667808055877686
103815,0.45880410075187683
103819,0.3855021297931671
103822,0.4047747254371643
103825,0.6339231729507446
103829,0.4641306400299072
103832,0.475307822227478
103836,0.6695132851600647
103837,0.3820808529853821
103846,0.3861982822418213
103852,0.4667675495147705
103866,0.6262000203132629
103867,0.4113696217536926
103868,0.36625632643699646
103881,0.36562010645866394
103883,0.4251900315284729
103884,0.6641406416893005
103889,0.42349982261657715
103892,0.631865918636322
103893,0.5232127904891968
103896,0.3644021153450012
103900,0.35489797592163086
103910,0.39306002855300903
103917,0.3942453861236572
103926,0.43847760558128357
103928,0.40000900626182556
103934,0.4039519429206848
103960,0.6641406416893005
103961,0.5051171183586121
103964,0.3328183889389038
103972,0.5186808705329895
103976,0.36813369393348694
103977,0.5684044361114502
103981,0.4375998079776764
103991,0.6652254462242126
103992,0.4951137900352478
103995,0.4676899313926697
104011,0.36657387018203735
104024,0.35507553815841675
104027,0.42999398708343506
104036,0.5161560773849487
104037,0.6340691447257996
104038,0.4475556015968323
104041,0.631865918636322
104042,0.47866883873939514
104048,0.41265469789505005
104049,0.3938356041908264
104050,0.3470066487789154
104054,0.631865918636322
104056,0.39322713017463684
104057,0.45178472995758057
104064,0.3925973176956177
104082,0.44968661665916443
104083,0.4941096305847168
104086,0.4776208698749542
104091,0.6641406416893005
104097,0.43623778223991394
104111,0.5636399388313293
104112,0.39373353123664856
104115,0.4937182068824768
104126,0.3927706480026245
104128,0.45347487926483154
104129,0.34365659952163696
104137,0.42830318212509155
104153,0.41290363669395447
104157,0.5894628167152405
104162,0.35935088992118835
104176,0.394704133272171
104181,0.5254526138305664
104183,0.4486878514289856
104192,0.40163475275039673
104193,0.3868212103843689
104197,0.42202237248420715
104201,0.4140431880950928
104214,0.6695132851600647
104215,0.3718816041946411
104217,0.5858073830604553
104218,0.4937211573123932
104220,0.40534013509750366
104222,0.33632126450538635
104225,0.38970082998275757
104226,0.4199697971343994
104233,0.6167949438095093
104234,0.5992308855056763
104235,0.29505738615989685
104236,0.3903220295906067
104243,0.400885671377182
104244,0.34380200505256653
104248,0.3383229374885559
104249,0.42645463347435
104250,0.4919229745864868
104252,0.39282476902008057
104255,0.40119004249572754
104258,0.5997982025146484
104276,0.5355698466300964
104277,0.39956486225128174
104292,0.565056324005127
104300,0.5828679203987122
104305,0.43304643034935
104317,0.37264484167099
104329,0.47516486048698425
104330,0.3974682092666626
104333,0.3940660357475281
104339,0.3705747425556183
104345,0.42394447326660156
104347,0.5854420065879822
104348,0.4408964216709137
104352,0.36832094192504883
104355,0.5516266822814941
104356,0.5381780862808228
104366,0.45309528708457947
104370,0.6695132851600647
104374,0.631865918636322
104377,0.39935269951820374
104380,0.4082711935043335
104387,0.3498505651950836
104396,0.6652254462242126
104400,0.5541150569915771
104403,0.42351213097572327
104406,0.39662978053092957
104407,0.4443952739238739
104415,0.5361546277999878
104421,0.5689126253128052
104439,0.49473991990089417
104441,0.4168493449687958
104451,0.363371342420578
104452,0.45326676964759827
104453,0.4326632618904114
104455,0.3435363471508026
104461,0.3402129113674164
104463,0.359831303358078
104468,0.3544297516345978
104474,0.631865918636322
104476,0.5540651679039001
104487,0.5795691013336182
104490,0.41946181654930115
104505,0.46305426955223083
104518,0.44476351141929626
104522,0.5259878039360046
104523,0.4246625304222107
104526,0.383547842502594
104533,0.2889616787433624
104535,0.35864272713661194
104536,0.489400178194046
104544,0.3918823301792145
104545,0.6273546814918518
104546,0.3952499330043793
104552,0.35711023211479187
104556,0.6641406416893005
104558,0.4809073805809021
104562,0.4250275492668152
104565,0.5790635943412781
104568,0.38091951608657837
104571,0.36989375948905945
104572,0.45319703221321106
104573,0.6427724361419678
104576,0.4334869086742401
104582,0.43458425998687744
104585,0.3590286672115326
104591,0.3685571253299713
104592,0.5038367509841919
104596,0.5208695530891418
104598,0.39467325806617737
104607,0.5233240127563477
104616,0.3760278820991516
104623,0.6641406416893005
104626,0.3910903036594391
104630,0.40444517135620117
104633,0.5864313244819641
104644,0.6091387271881104
104654,0.3642708361148834
104657,0.4774154722690582
104665,0.40344634652137756
104666,0.5553596615791321
104672,0.49171724915504456
104675,0.6299368143081665
104680,0.4085599184036255
104686,0.4426167905330658
104687,0.4186522960662842
104689,0.3974573612213135
104690,0.37447336316108704
104693,0.3514665365219116
104695,0.5259599089622498
104697,0.631865918636322
104698,0.6695132851600647
104706,0.3392898738384247
104707,0.5566316246986389
104716,0.45559924840927124
104723,0.5955495834350586
104738,0.4212956130504608
104750,0.6633729934692383
104751,0.631865918636322
104753,0.6695132851600647
104755,0.3520766794681549
104760,0.6275201439857483
104761,0.3597392439842224
104765,0.618766188621521
104775,0.4616796374320984
104777,0.5259879231452942
104792,0.42879608273506165
104796,0.40800923109054565
104804,0.5042513012886047
104809,0.47697266936302185
104811,0.4567009508609772
104812,0.3674185574054718
104816,0.3756357729434967
104823,0.3778068721294403
104827,0.5259864926338196
104836,0.5605798959732056
104844,0.6217814683914185
104845,0.35141998529434204
104846,0.3791620135307312
104849,0.3959841728210449
104852,0.3933963477611542
104858,0.4929755628108978
104862,0.3692947328090668
104867,0.4197675287723541
104873,0.6273546814918518
104882,0.3188687264919281
104887,0.5288152098655701
104897,0.4087168574333191
104900,0.4068642854690552
104910,0.43972092866897583
104914,0.40538784861564636
104918,0.6641406416893005
104927,0.6652254462242126
104928,0.65699303150177
104932,0.49451661109924316
104938,0.34792840480804443
104941,0.5452533960342407
104946,0.4379064738750458
104963,0.520603358745575
104966,0.3434867262840271
104968,0.3468233346939087
104974,0.4146377742290497
104980,0.5042890310287476
104984,0.43759697675704956
104987,0.4953365623950958
104996,0.38567879796028137
105000,0.4889087378978729
105001,0.4753303825855255
